Country;year;temp
Armenia;1812;7.2
Armenia;1813;7.76
Armenia;1814;7.98
Armenia;1815;7.38
Armenia;1816;7.12
Armenia;1817;7.29
Armenia;1818;8.31
Armenia;1819;7.6
Armenia;1820;7.71
Armenia;1821;8.04
Armenia;1822;7.66
Armenia;1823;8.22
Armenia;1824;9.2
Armenia;1825;8.16
Armenia;1826;8.11
Armenia;1827;9.23
Armenia;1828;8
Armenia;1829;8.14
Armenia;1830;8.54
Armenia;1831;7.8
Armenia;1832;6.89
Armenia;1833;8.05
Armenia;1834;7.93
Armenia;1835;7.58
Armenia;1836;8.1
Armenia;1837;7.71
Armenia;1838;7.4
Armenia;1839;7.7
Armenia;1840;7.48
Armenia;1841;7.9
Armenia;1842;8.18
Armenia;1843;8.37
Armenia;1844;7.87
Armenia;1845;8.01
Armenia;1846;8.48
Armenia;1847;8.16
Armenia;1848;8.34
Armenia;1849;8.48
Armenia;1850;7.79
Armenia;1851;9.01
Armenia;1852;8.33
Armenia;1853;8.73
Armenia;1854;7.82
Armenia;1855;8.69
Armenia;1856;8.16
Armenia;1857;7.49
Armenia;1858;7.98
Armenia;1859;8.54
Armenia;1860;8.46
Armenia;1861;7.36
Armenia;1862;7.18
Armenia;1863;7.75
Armenia;1864;8.13
Armenia;1865;8.37
Armenia;1866;8.23
Armenia;1867;8.28
Armenia;1868;8.27
Armenia;1869;8.7
Armenia;1870;8.46
Armenia;1871;8.45
Armenia;1872;9.17
Armenia;1873;9.1
Armenia;1874;8.4
Armenia;1875;8.18
Armenia;1876;8.55
Armenia;1877;8.85
Armenia;1878;9.01
Armenia;1879;9.15
Armenia;1880;7.25
Armenia;1881;8.14
Armenia;1882;7.95
Armenia;1883;8.49
Armenia;1884;7.81
Armenia;1885;8.25
Armenia;1886;7.73
Armenia;1887;8.33
Armenia;1888;8.7
Armenia;1889;8.63
Armenia;1890;8.51
Armenia;1891;8.02
Armenia;1892;8.67
Armenia;1893;8.1
Armenia;1894;7.77
Armenia;1895;8.19
Armenia;1896;7.93
Armenia;1897;8.23
Armenia;1898;7.84
Armenia;1899;9.51
Armenia;1900;8.24
Armenia;1901;9.25
Armenia;1902;8.5
Armenia;1903;8.03
Armenia;1904;7.85
Armenia;1905;8.29
Armenia;1906;8.35
Armenia;1907;7.59
Armenia;1908;7.78
Armenia;1909;8.65
Armenia;1910;8.53
Armenia;1911;6.99
Armenia;1912;8.92
Armenia;1913;8.1
Armenia;1914;8.49
Armenia;1915;8.91
Armenia;1916;9.09
Armenia;1917;9.4
Armenia;1918;8.89
Armenia;1919;8.88
Armenia;1920;7.02
Armenia;1921;7.7
Armenia;1922;9.16
Armenia;1923;8.85
Armenia;1924;8.99
Armenia;1925;8.92
Armenia;1926;8.65
Armenia;1927;8.61
Armenia;1928;7.54
Armenia;1929;7.87
Armenia;1930;9.03
Armenia;1931;7.92
Armenia;1932;8.13
Armenia;1933;7.77
Armenia;1934;7.96
Armenia;1935;8.97
Armenia;1936;8.72
Armenia;1937;9.26
Armenia;1938;8.89
Armenia;1939;8.94
Armenia;1940;9.32
Armenia;1941;9.01
Armenia;1942;8.61
Armenia;1943;8.58
Armenia;1944;9.14
Armenia;1945;7.91
Armenia;1946;8.38
Armenia;1947;9.46
Armenia;1948;8.53
Armenia;1949;8.02
Armenia;1950;8.21
Armenia;1951;8.74
Armenia;1952;9.21
Armenia;1953;8.37
Armenia;1954;8.94
Armenia;1955;9.97
Armenia;1956;7.77
Armenia;1957;8.97
Armenia;1958;8.97
Armenia;1959;7.97
Armenia;1960;9.27
Armenia;1961;9.48
Armenia;1962;9.98
Armenia;1963;9.27
Armenia;1964;8.06
Armenia;1965;8.5
Armenia;1966;10.84
Armenia;1967;8.09
Armenia;1968;8.91
Armenia;1969;8.23
Armenia;1970;9.85
Armenia;1971;9.11
Armenia;1972;7.79
Armenia;1973;8.21
Armenia;1974;8.31
Armenia;1975;8.99
Armenia;1976;8.35
Armenia;1977;8.69
Armenia;1978;9.05
Armenia;1979;10.15
Armenia;1980;9.36
Armenia;1981;9.81
Armenia;1982;8.27
Armenia;1983;9
Armenia;1984;9.07
Armenia;1985;9.17
Armenia;1986;9.31
Armenia;1987;9
Armenia;1988;8.63
Armenia;1989;9.79
Armenia;1990;9.26
Armenia;1991;9.37
Armenia;1992;7.61
Armenia;1993;7.77
Armenia;1994;9.02
Armenia;1995;9.89
Armenia;1996;9.82
Armenia;1997;9.25
Armenia;1998;10.45
Armenia;1999;10.33
Armenia;2000;9.92
Armenia;2001;10.44
Armenia;2002;9.6
Armenia;2003;9.42
Armenia;2004;9.72
Armenia;2005;9.74
Armenia;2006;10.05
Armenia;2007;9.54
Armenia;2008;9.71
Armenia;2009;9.84
Armenia;2010;11.51
Armenia;2011;9.14
Armenia;2012;10.35
Armenia;2013;NA
Aruba;1824;NA
Aruba;1825;27.95
Aruba;1826;NA
Aruba;1827;NA
Aruba;1828;NA
Aruba;1829;NA
Aruba;1830;NA
Aruba;1831;NA
Aruba;1832;NA
Aruba;1833;NA
Aruba;1834;NA
Aruba;1835;NA
Aruba;1836;NA
Aruba;1837;NA
Aruba;1838;NA
Aruba;1839;NA
Aruba;1840;NA
Aruba;1841;NA
Aruba;1842;NA
Aruba;1843;NA
Aruba;1844;NA
Aruba;1845;NA
Aruba;1846;27.84
Aruba;1847;27.36
Aruba;1848;27.32
Aruba;1849;27.51
Aruba;1850;27.44
Aruba;1851;27.53
Aruba;1852;27.25
Aruba;1853;27.49
Aruba;1854;27.44
Aruba;1855;27.62
Aruba;1856;27.95
Aruba;1857;27.06
Aruba;1858;27.14
Aruba;1859;27.23
Aruba;1860;27.34
Aruba;1861;27.46
Aruba;1862;27.29
Aruba;1863;27.45
Aruba;1864;27.44
Aruba;1865;27.52
Aruba;1866;27.25
Aruba;1867;27.63
Aruba;1868;27.86
Aruba;1869;28.25
Aruba;1870;27.46
Aruba;1871;27.52
Aruba;1872;28
Aruba;1873;27.52
Aruba;1874;27.49
Aruba;1875;27.6
Aruba;1876;27.84
Aruba;1877;28.18
Aruba;1878;28.54
Aruba;1879;27.74
Aruba;1880;27.23
Aruba;1881;27.37
Aruba;1882;27.08
Aruba;1883;27.36
Aruba;1884;27.17
Aruba;1885;27.62
Aruba;1886;27.37
Aruba;1887;27.15
Aruba;1888;27.6
Aruba;1889;27.92
Aruba;1890;27.06
Aruba;1891;27.82
Aruba;1892;27.43
Aruba;1893;27.21
Aruba;1894;27.19
Aruba;1895;27.48
Aruba;1896;27.65
Aruba;1897;27.84
Aruba;1898;27.41
Aruba;1899;27.7
Aruba;1900;28.03
Aruba;1901;27.78
Aruba;1902;27.9
Aruba;1903;27.94
Aruba;1904;27.38
Aruba;1905;27.77
Aruba;1906;27.7
Aruba;1907;27.49
Aruba;1908;27.57
Aruba;1909;27.46
Aruba;1910;27.49
Aruba;1911;27.58
Aruba;1912;27.73
Aruba;1913;27.35
Aruba;1914;27.82
Aruba;1915;28.28
Aruba;1916;27.57
Aruba;1917;27.1
Aruba;1918;27.29
Aruba;1919;27.85
Aruba;1920;27.63
Aruba;1921;27.41
Aruba;1922;27.59
Aruba;1923;27.63
Aruba;1924;27.89
Aruba;1925;27.69
Aruba;1926;28.32
Aruba;1927;27.81
Aruba;1928;27.96
Aruba;1929;27.8
Aruba;1930;27.77
Aruba;1931;28.22
Aruba;1932;28.06
Aruba;1933;27.72
Aruba;1934;27.97
Aruba;1935;27.67
Aruba;1936;27.87
Aruba;1937;28.01
Aruba;1938;27.53
Aruba;1939;27.75
Aruba;1940;28.53
Aruba;1941;28.65
Aruba;1942;28.57
Aruba;1943;27.95
Aruba;1944;28.03
Aruba;1945;27.83
Aruba;1946;27.69
Aruba;1947;28.27
Aruba;1948;28.23
Aruba;1949;27.82
Aruba;1950;27.49
Aruba;1951;28.18
Aruba;1952;28.51
Aruba;1953;28.45
Aruba;1954;28.06
Aruba;1955;27.69
Aruba;1956;27.86
Aruba;1957;28.04
Aruba;1958;28.84
Aruba;1959;28.19
Aruba;1960;28.25
Aruba;1961;28.07
Aruba;1962;28.29
Aruba;1963;28.32
Aruba;1964;28.08
Aruba;1965;28.05
Aruba;1966;28.24
Aruba;1967;27.95
Aruba;1968;28.11
Aruba;1969;28.63
Aruba;1970;28.37
Aruba;1971;27.89
Aruba;1972;28.35
Aruba;1973;28.33
Aruba;1974;27.7
Aruba;1975;27.94
Aruba;1976;27.81
Aruba;1977;28.45
Aruba;1978;28.39
Aruba;1979;28.43
Aruba;1980;28.63
Aruba;1981;28.45
Aruba;1982;28.25
Aruba;1983;28.69
Aruba;1984;28.2
Aruba;1985;27.89
Aruba;1986;27.99
Aruba;1987;28.86
Aruba;1988;28.35
Aruba;1989;28.13
Aruba;1990;28.24
Aruba;1991;28.34
Aruba;1992;28.5
Aruba;1993;28.59
Aruba;1994;28.48
Aruba;1995;28.74
Aruba;1996;28.48
Aruba;1997;28.76
Aruba;1998;28.98
Aruba;1999;28.2
Aruba;2000;28.13
Aruba;2001;28.63
Aruba;2002;28.85
Aruba;2003;28.85
Aruba;2004;28.51
Aruba;2005;28.77
Aruba;2006;28.8
Aruba;2007;28.82
Aruba;2008;28.45
Aruba;2009;28.83
Aruba;2010;28.97
Aruba;2011;28.51
Aruba;2012;28.65
Aruba;2013;NA
Australia;1852;20.19
Australia;1853;20.96
Australia;1854;NA
Australia;1855;NA
Australia;1856;21.15
Australia;1857;20.97
Australia;1858;21.33
Australia;1859;21.19
Australia;1860;21.25
Australia;1861;21.2
Australia;1862;21.16
Australia;1863;21.31
Australia;1864;21.04
Australia;1865;21.22
Australia;1866;21.42
Australia;1867;21.64
Australia;1868;21.45
Australia;1869;21.52
Australia;1870;21.43
Australia;1871;21.46
Australia;1872;21.21
Australia;1873;21.16
Australia;1874;21.13
Australia;1875;21.05
Australia;1876;21.09
Australia;1877;21.64
Australia;1878;22.38
Australia;1879;21.18
Australia;1880;21.66
Australia;1881;21.79
Australia;1882;21.65
Australia;1883;21.52
Australia;1884;21.55
Australia;1885;21.42
Australia;1886;21.45
Australia;1887;21.15
Australia;1888;21.95
Australia;1889;22.17
Australia;1890;21.48
Australia;1891;20.83
Australia;1892;21.54
Australia;1893;21.65
Australia;1894;20.92
Australia;1895;21.23
Australia;1896;21.4
Australia;1897;21.82
Australia;1898;21.57
Australia;1899;21.19
Australia;1900;21.77
Australia;1901;21.58
Australia;1902;21.6
Australia;1903;21.18
Australia;1904;20.97
Australia;1905;21.18
Australia;1906;21.89
Australia;1907;21.29
Australia;1908;20.86
Australia;1909;21.05
Australia;1910;21.57
Australia;1911;21.35
Australia;1912;21.83
Australia;1913;21.19
Australia;1914;22.19
Australia;1915;22.14
Australia;1916;21.5
Australia;1917;20.77
Australia;1918;21.37
Australia;1919;21.83
Australia;1920;21.32
Australia;1921;21.68
Australia;1922;21.45
Australia;1923;21.54
Australia;1924;21.21
Australia;1925;21.1
Australia;1926;21.7
Australia;1927;21.4
Australia;1928;22.02
Australia;1929;21.1
Australia;1930;21.64
Australia;1931;21.24
Australia;1932;21.46
Australia;1933;21.39
Australia;1934;21.51
Australia;1935;21.4
Australia;1936;21.72
Australia;1937;21.53
Australia;1938;22.09
Australia;1939;21.34
Australia;1940;21.68
Australia;1941;21.36
Australia;1942;21.93
Australia;1943;21.32
Australia;1944;21.53
Australia;1945;21.6
Australia;1946;21.24
Australia;1947;21.59
Australia;1948;21.46
Australia;1949;20.98
Australia;1950;21.32
Australia;1951;21.56
Australia;1952;21.49
Australia;1953;21.47
Australia;1954;21.56
Australia;1955;21.56
Australia;1956;21.01
Australia;1957;21.9
Australia;1958;22
Australia;1959;22.1
Australia;1960;21.21
Australia;1961;21.96
Australia;1962;21.8
Australia;1963;21.7
Australia;1964;21.65
Australia;1965;22.09
Australia;1966;21.36
Australia;1967;21.63
Australia;1968;21.46
Australia;1969;21.85
Australia;1970;21.78
Australia;1971;21.65
Australia;1972;22.01
Australia;1973;22.41
Australia;1974;21.24
Australia;1975;21.69
Australia;1976;21.19
Australia;1977;21.89
Australia;1978;21.61
Australia;1979;22.25
Australia;1980;22.59
Australia;1981;22.16
Australia;1982;21.91
Australia;1983;22.26
Australia;1984;21.52
Australia;1985;22.04
Australia;1986;22.09
Australia;1987;22.07
Australia;1988;22.63
Australia;1989;21.86
Australia;1990;22.36
Australia;1991;22.49
Australia;1992;21.93
Australia;1993;22.16
Australia;1994;22.03
Australia;1995;21.96
Australia;1996;22.33
Australia;1997;22.09
Australia;1998;22.66
Australia;1999;22.06
Australia;2000;21.71
Australia;2001;21.79
Australia;2002;22.46
Australia;2003;22.44
Australia;2004;22.29
Australia;2005;22.9
Australia;2006;22.26
Australia;2007;22.49
Australia;2008;22.23
Australia;2009;22.69
Australia;2010;22.08
Australia;2011;21.77
Australia;2012;22.02
Australia;2013;NA
Austria;1743;NA
Austria;1744;NA
Austria;1745;NA
Austria;1746;NA
Austria;1747;NA
Austria;1748;NA
Austria;1749;NA
Austria;1750;NA
Austria;1751;NA
Austria;1752;NA
Austria;1753;6.14
Austria;1754;5.91
Austria;1755;5.67
Austria;1756;6.46
Austria;1757;6.1
Austria;1758;5.36
Austria;1759;6.36
Austria;1760;6.38
Austria;1761;6.57
Austria;1762;6.08
Austria;1763;5.79
Austria;1764;6.41
Austria;1765;6.12
Austria;1766;5.97
Austria;1767;5.44
Austria;1768;5.11
Austria;1769;5.91
Austria;1770;5.87
Austria;1771;5.45
Austria;1772;7.33
Austria;1773;6.43
Austria;1774;6.11
Austria;1775;6.76
Austria;1776;5.63
Austria;1777;5.88
Austria;1778;7.07
Austria;1779;7.23
Austria;1780;6.06
Austria;1781;7.06
Austria;1782;5.75
Austria;1783;6.84
Austria;1784;5.25
Austria;1785;4.88
Austria;1786;5.18
Austria;1787;6.38
Austria;1788;6.05
Austria;1789;6.09
Austria;1790;6.49
Austria;1791;6.84
Austria;1792;6.25
Austria;1793;6.38
Austria;1794;7.2
Austria;1795;6.09
Austria;1796;6.27
Austria;1797;7.39
Austria;1798;6.54
Austria;1799;4.83
Austria;1800;6.57
Austria;1801;7.07
Austria;1802;6.71
Austria;1803;5.59
Austria;1804;6.02
Austria;1805;4.53
Austria;1806;6.98
Austria;1807;6.77
Austria;1808;5.17
Austria;1809;6.06
Austria;1810;6.27
Austria;1811;7.25
Austria;1812;5.1
Austria;1813;5.55
Austria;1814;5.1
Austria;1815;5.59
Austria;1816;4.92
Austria;1817;6
Austria;1818;6.3
Austria;1819;6.49
Austria;1820;5.6
Austria;1821;6.07
Austria;1822;7.43
Austria;1823;5.82
Austria;1824;6.53
Austria;1825;6.56
Austria;1826;6.28
Austria;1827;6.29
Austria;1828;6.35
Austria;1829;4.24
Austria;1830;5.6
Austria;1831;6.26
Austria;1832;5.73
Austria;1833;6.06
Austria;1834;7.43
Austria;1835;5.69
Austria;1836;6.19
Austria;1837;5.21
Austria;1838;4.72
Austria;1839;6.11
Austria;1840;4.94
Austria;1841;6.76
Austria;1842;5.52
Austria;1843;6.23
Austria;1844;5.57
Austria;1845;5.57
Austria;1846;7.27
Austria;1847;5.45
Austria;1848;6.25
Austria;1849;5.72
Austria;1850;5.54
Austria;1851;5.39
Austria;1852;6.5
Austria;1853;5.35
Austria;1854;5.7
Austria;1855;5.19
Austria;1856;5.82
Austria;1857;6.04
Austria;1858;5.07
Austria;1859;6.65
Austria;1860;5.2
Austria;1861;6.19
Austria;1862;6.88
Austria;1863;7.28
Austria;1864;4.61
Austria;1865;6.24
Austria;1866;6.61
Austria;1867;6.09
Austria;1868;7.25
Austria;1869;6.42
Austria;1870;4.92
Austria;1871;4.77
Austria;1872;7.19
Austria;1873;6.5
Austria;1874;5.73
Austria;1875;5.27
Austria;1876;5.95
Austria;1877;6.18
Austria;1878;5.97
Austria;1879;5.1
Austria;1880;6.28
Austria;1881;5.44
Austria;1882;6.43
Austria;1883;5.64
Austria;1884;6.17
Austria;1885;6.13
Austria;1886;6.21
Austria;1887;5.21
Austria;1888;5.22
Austria;1889;5.43
Austria;1890;5.51
Austria;1891;5.42
Austria;1892;5.8
Austria;1893;5.7
Austria;1894;6.05
Austria;1895;5.48
Austria;1896;5.43
Austria;1897;6.11
Austria;1898;6.83
Austria;1899;6.08
Austria;1900;6.67
Austria;1901;5.66
Austria;1902;5.58
Austria;1903;6.24
Austria;1904;6.53
Austria;1905;5.99
Austria;1906;6.03
Austria;1907;5.96
Austria;1908;5.54
Austria;1909;5.45
Austria;1910;6.25
Austria;1911;6.73
Austria;1912;5.6
Austria;1913;6.13
Austria;1914;5.85
Austria;1915;5.96
Austria;1916;6.75
Austria;1917;5.67
Austria;1918;6.42
Austria;1919;5.5
Austria;1920;6.83
Austria;1921;6.87
Austria;1922;5.52
Austria;1923;6.46
Austria;1924;5.59
Austria;1925;6.07
Austria;1926;6.82
Austria;1927;6.5
Austria;1928;6.66
Austria;1929;5.58
Austria;1930;6.81
Austria;1931;5.63
Austria;1932;6.26
Austria;1933;5.33
Austria;1934;7.41
Austria;1935;6.16
Austria;1936;6.5
Austria;1937;6.59
Austria;1938;6.39
Austria;1939;6.23
Austria;1940;4.72
Austria;1941;5.27
Austria;1942;5.67
Austria;1943;6.91
Austria;1944;5.97
Austria;1945;6.73
Austria;1946;6.83
Austria;1947;6.77
Austria;1948;6.87
Austria;1949;6.96
Austria;1950;7.04
Austria;1951;7.08
Austria;1952;6.2
Austria;1953;6.79
Austria;1954;5.7
Austria;1955;5.87
Austria;1956;5.2
Austria;1957;6.69
Austria;1958;6.57
Austria;1959;6.85
Austria;1960;6.53
Austria;1961;7.19
Austria;1962;5.44
Austria;1963;5.65
Austria;1964;6.2
Austria;1965;5.64
Austria;1966;6.87
Austria;1967;6.84
Austria;1968;6.38
Austria;1969;6
Austria;1970;5.93
Austria;1971;6.45
Austria;1972;6.25
Austria;1973;6.21
Austria;1974;6.89
Austria;1975;6.9
Austria;1976;6.42
Austria;1977;6.92
Austria;1978;5.79
Austria;1979;6.4
Austria;1980;5.63
Austria;1981;6.5
Austria;1982;6.92
Austria;1983;7.19
Austria;1984;6.06
Austria;1985;5.92
Austria;1986;6.32
Austria;1987;6.17
Austria;1988;7.08
Austria;1989;7.37
Austria;1990;7.34
Austria;1991;6.36
Austria;1992;7.62
Austria;1993;6.86
Austria;1994;8.16
Austria;1995;6.85
Austria;1996;5.86
Austria;1997;7.03
Austria;1998;7.22
Austria;1999;7.23
Austria;2000;8.08
Austria;2001;7.19
Austria;2002;7.92
Austria;2003;7.51
Austria;2004;6.91
Austria;2005;6.61
Austria;2006;7.28
Austria;2007;7.98
Austria;2008;7.8
Austria;2009;7.62
Austria;2010;6.65
Austria;2011;7.86
Austria;2012;7.61
Austria;2013;NA
Azerbaijan;1808;5.24
Azerbaijan;1809;9.52
Azerbaijan;1810;9.57
Azerbaijan;1811;9.67
Azerbaijan;1812;9.79
Azerbaijan;1813;10.43
Azerbaijan;1814;10.6
Azerbaijan;1815;10.02
Azerbaijan;1816;NA
Azerbaijan;1817;9.86
Azerbaijan;1818;10.93
Azerbaijan;1819;10.14
Azerbaijan;1820;10.3
Azerbaijan;1821;10.68
Azerbaijan;1822;10.33
Azerbaijan;1823;10.78
Azerbaijan;1824;11.76
Azerbaijan;1825;10.85
Azerbaijan;1826;10.78
Azerbaijan;1827;11.82
Azerbaijan;1828;10.65
Azerbaijan;1829;10.79
Azerbaijan;1830;11.21
Azerbaijan;1831;10.4
Azerbaijan;1832;9.63
Azerbaijan;1833;10.69
Azerbaijan;1834;10.56
Azerbaijan;1835;10.19
Azerbaijan;1836;10.7
Azerbaijan;1837;10.34
Azerbaijan;1838;10.05
Azerbaijan;1839;10.35
Azerbaijan;1840;10.19
Azerbaijan;1841;10.41
Azerbaijan;1842;10.85
Azerbaijan;1843;11.06
Azerbaijan;1844;10.48
Azerbaijan;1845;10.57
Azerbaijan;1846;11.16
Azerbaijan;1847;10.78
Azerbaijan;1848;10.76
Azerbaijan;1849;11
Azerbaijan;1850;10.45
Azerbaijan;1851;11.59
Azerbaijan;1852;10.99
Azerbaijan;1853;11.22
Azerbaijan;1854;10.54
Azerbaijan;1855;11.33
Azerbaijan;1856;10.83
Azerbaijan;1857;10.17
Azerbaijan;1858;10.68
Azerbaijan;1859;11.28
Azerbaijan;1860;11.02
Azerbaijan;1861;9.97
Azerbaijan;1862;9.8
Azerbaijan;1863;10.46
Azerbaijan;1864;10.62
Azerbaijan;1865;10.86
Azerbaijan;1866;10.73
Azerbaijan;1867;10.9
Azerbaijan;1868;10.97
Azerbaijan;1869;11.37
Azerbaijan;1870;11.1
Azerbaijan;1871;11.03
Azerbaijan;1872;11.72
Azerbaijan;1873;11.62
Azerbaijan;1874;11.04
Azerbaijan;1875;10.93
Azerbaijan;1876;11.14
Azerbaijan;1877;11.42
Azerbaijan;1878;11.59
Azerbaijan;1879;11.69
Azerbaijan;1880;10.02
Azerbaijan;1881;10.83
Azerbaijan;1882;10.72
Azerbaijan;1883;11.18
Azerbaijan;1884;10.59
Azerbaijan;1885;10.83
Azerbaijan;1886;10.29
Azerbaijan;1887;11.09
Azerbaijan;1888;11.52
Azerbaijan;1889;11.07
Azerbaijan;1890;11.16
Azerbaijan;1891;10.7
Azerbaijan;1892;11.2
Azerbaijan;1893;10.78
Azerbaijan;1894;10.37
Azerbaijan;1895;10.86
Azerbaijan;1896;10.46
Azerbaijan;1897;11.01
Azerbaijan;1898;10.42
Azerbaijan;1899;11.92
Azerbaijan;1900;10.58
Azerbaijan;1901;11.65
Azerbaijan;1902;11
Azerbaijan;1903;10.75
Azerbaijan;1904;10.52
Azerbaijan;1905;10.93
Azerbaijan;1906;11.06
Azerbaijan;1907;10.2
Azerbaijan;1908;10.33
Azerbaijan;1909;11.33
Azerbaijan;1910;11.3
Azerbaijan;1911;9.49
Azerbaijan;1912;11.32
Azerbaijan;1913;10.96
Azerbaijan;1914;11.31
Azerbaijan;1915;11.68
Azerbaijan;1916;11.4
Azerbaijan;1917;11.88
Azerbaijan;1918;11.22
Azerbaijan;1919;11.45
Azerbaijan;1920;9.59
Azerbaijan;1921;10.49
Azerbaijan;1922;11.74
Azerbaijan;1923;11.46
Azerbaijan;1924;11.33
Azerbaijan;1925;11.52
Azerbaijan;1926;11.12
Azerbaijan;1927;11.19
Azerbaijan;1928;10.11
Azerbaijan;1929;10.29
Azerbaijan;1930;11.19
Azerbaijan;1931;10.41
Azerbaijan;1932;10.73
Azerbaijan;1933;10.6
Azerbaijan;1934;10.58
Azerbaijan;1935;11.53
Azerbaijan;1936;11.43
Azerbaijan;1937;11.78
Azerbaijan;1938;11.73
Azerbaijan;1939;11.64
Azerbaijan;1940;11.9
Azerbaijan;1941;11.62
Azerbaijan;1942;11.14
Azerbaijan;1943;11.06
Azerbaijan;1944;11.85
Azerbaijan;1945;10.53
Azerbaijan;1946;11.1
Azerbaijan;1947;11.9
Azerbaijan;1948;11.28
Azerbaijan;1949;10.62
Azerbaijan;1950;10.89
Azerbaijan;1951;11.33
Azerbaijan;1952;11.68
Azerbaijan;1953;11.07
Azerbaijan;1954;11.48
Azerbaijan;1955;12.43
Azerbaijan;1956;10.53
Azerbaijan;1957;11.65
Azerbaijan;1958;11.65
Azerbaijan;1959;10.51
Azerbaijan;1960;11.74
Azerbaijan;1961;12.29
Azerbaijan;1962;12.5
Azerbaijan;1963;11.79
Azerbaijan;1964;10.8
Azerbaijan;1965;11.2
Azerbaijan;1966;13.2
Azerbaijan;1967;11.01
Azerbaijan;1968;11.7
Azerbaijan;1969;10.46
Azerbaijan;1970;12.26
Azerbaijan;1971;11.99
Azerbaijan;1972;10.64
Azerbaijan;1973;11.08
Azerbaijan;1974;11.08
Azerbaijan;1975;12.01
Azerbaijan;1976;10.94
Azerbaijan;1977;11.33
Azerbaijan;1978;11.5
Azerbaijan;1979;12.49
Azerbaijan;1980;11.8
Azerbaijan;1981;12.39
Azerbaijan;1982;10.93
Azerbaijan;1983;11.86
Azerbaijan;1984;11.35
Azerbaijan;1985;11.61
Azerbaijan;1986;11.87
Azerbaijan;1987;11.52
Azerbaijan;1988;11.59
Azerbaijan;1989;12.45
Azerbaijan;1990;11.99
Azerbaijan;1991;11.96
Azerbaijan;1992;10.72
Azerbaijan;1993;10.53
Azerbaijan;1994;11.47
Azerbaijan;1995;12.73
Azerbaijan;1996;12.2
Azerbaijan;1997;11.89
Azerbaijan;1998;12.96
Azerbaijan;1999;12.85
Azerbaijan;2000;12.63
Azerbaijan;2001;13.1
Azerbaijan;2002;12.43
Azerbaijan;2003;11.98
Azerbaijan;2004;12.62
Azerbaijan;2005;12.69
Azerbaijan;2006;12.71
Azerbaijan;2007;12.51
Azerbaijan;2008;12.37
Azerbaijan;2009;12.61
Azerbaijan;2010;13.96
Azerbaijan;2011;11.81
Azerbaijan;2012;13.09
Azerbaijan;2013;NA
Bahamas;1758;NA
Bahamas;1759;24.54
Bahamas;1760;NA
Bahamas;1761;NA
Bahamas;1762;NA
Bahamas;1763;NA
Bahamas;1764;NA
Bahamas;1765;NA
Bahamas;1766;NA
Bahamas;1767;NA
Bahamas;1768;23.77
Bahamas;1769;NA
Bahamas;1770;24.65
Bahamas;1771;25.21
Bahamas;1772;NA
Bahamas;1773;NA
Bahamas;1774;NA
Bahamas;1775;NA
Bahamas;1776;NA
Bahamas;1777;NA
Bahamas;1778;NA
Bahamas;1779;NA
Bahamas;1780;NA
Bahamas;1781;NA
Bahamas;1782;NA
Bahamas;1783;NA
Bahamas;1784;NA
Bahamas;1785;NA
Bahamas;1786;NA
Bahamas;1787;NA
Bahamas;1788;NA
Bahamas;1789;NA
Bahamas;1790;NA
Bahamas;1791;NA
Bahamas;1792;NA
Bahamas;1793;NA
Bahamas;1794;NA
Bahamas;1795;NA
Bahamas;1796;NA
Bahamas;1797;NA
Bahamas;1798;25.44
Bahamas;1799;25.24
Bahamas;1800;25.07
Bahamas;1801;25.38
Bahamas;1802;25.52
Bahamas;1803;25.33
Bahamas;1804;25.44
Bahamas;1805;NA
Bahamas;1806;NA
Bahamas;1807;NA
Bahamas;1808;NA
Bahamas;1809;NA
Bahamas;1810;NA
Bahamas;1811;NA
Bahamas;1812;NA
Bahamas;1813;NA
Bahamas;1814;NA
Bahamas;1815;NA
Bahamas;1816;NA
Bahamas;1817;NA
Bahamas;1818;NA
Bahamas;1819;NA
Bahamas;1820;24.23
Bahamas;1821;24.48
Bahamas;1822;NA
Bahamas;1823;24.39
Bahamas;1824;25.37
Bahamas;1825;25.21
Bahamas;1826;25.3
Bahamas;1827;25.77
Bahamas;1828;25.99
Bahamas;1829;24.76
Bahamas;1830;25.71
Bahamas;1831;24.61
Bahamas;1832;24.71
Bahamas;1833;24.95
Bahamas;1834;25.38
Bahamas;1835;24.57
Bahamas;1836;24.55
Bahamas;1837;24.7
Bahamas;1838;24.52
Bahamas;1839;24.77
Bahamas;1840;24.8
Bahamas;1841;24.37
Bahamas;1842;24.84
Bahamas;1843;24.42
Bahamas;1844;24.21
Bahamas;1845;24.15
Bahamas;1846;24.82
Bahamas;1847;24.73
Bahamas;1848;24.81
Bahamas;1849;25.22
Bahamas;1850;25.13
Bahamas;1851;24.82
Bahamas;1852;24.54
Bahamas;1853;24.83
Bahamas;1854;24.79
Bahamas;1855;24.89
Bahamas;1856;25.28
Bahamas;1857;24.27
Bahamas;1858;24.37
Bahamas;1859;24.77
Bahamas;1860;24.53
Bahamas;1861;25.07
Bahamas;1862;25.09
